,Codi Municipi,Codi Província,CUP_pct,CSQP_pct,Cs_pct,JxSi_pct,PP_pct,PSC_pct,Unio_pct,Unionisme_pct,Independ_pct,Cat,Spa,Abroad,Tot,pct_cat,pct_foreign,pct_spa,RFDB,RFDB_hab,RFDB_idx,ST,1erGrau,2nGrau,Univ,Tot_Niv_Ed,pct_Univ,pct_1erGrau,understands,speaks,reads,writes,no_underst,Tot_cat,pct_cat_speakers
Torrelameu,25231,25,5.2,3.07,3.78,74.0,5.44,4.49,3.31,13.71,79.2,540.0,29.0,134.0,703.0,76.81365576102418,19.061166429587484,4.125177809388336,,,,,,,,,,,658.0,548.0,561.0,404.0,,689.0,79.5355587808418
Torrelavit,8287,8,12.42,3.44,4.1,67.96,3.44,4.43,2.44,11.969999999999999,80.38,1180.0,124.0,109.0,1413.0,83.5102618542109,7.714083510261855,8.775654635527246,,,,,183.0,756.0,,1176.0,,15.561224489795919,1352.0,1205.0,1251.0,902.0,,1357.0,88.7988209285188
Torrelles de Foix,8288,8,7.35,8.91,8.48,43.08,9.95,17.39,3.03,35.82,50.43,1530.0,419.0,252.0,2201.0,69.51385733757382,11.449341208541572,19.036801453884596,,,,,304.0,1167.0,,1925.0,,15.792207792207792,2318.0,1681.0,1789.0,1205.0,,2349.0,71.56236696466581
Torrelles de Llobregat,8289,8,10.74,8.92,14.65,49.48,4.23,8.2,2.07,27.080000000000002,60.22,4773.0,731.0,429.0,5933.0,80.44833979437047,7.230743300185404,12.320916905444125,101268.0,17.4,106.0,,298.0,2779.0,1108.0,4379.0,25.302580497830554,6.805206668189085,5459.0,4907.0,4943.0,3992.0,,5513.0,89.00779974605479
Torrent,17197,17,6.96,3.48,11.3,69.57,1.74,5.22,1.74,18.259999999999998,76.52999999999999,137.0,18.0,8.0,163.0,84.04907975460122,4.9079754601226995,11.042944785276074,,,,,,,,,,,190.0,167.0,162.0,137.0,0.0,190.0,87.89473684210526
Torres de Segre,25232,25,6.04,3.67,9.1,60.37,6.65,9.27,3.15,25.019999999999996,66.41,1504.0,167.0,582.0,2253.0,66.75543719485131,25.832223701731024,7.412339103417666,,,,,438.0,1048.0,,1879.0,,23.3102714209686,2050.0,1767.0,1750.0,1315.0,,2120.0,83.34905660377359
Torroella de Fluvià,17198,17,13.31,4.02,9.91,60.06,3.1,7.43,0.93,20.44,73.37,448.0,52.0,211.0,711.0,63.009845288326304,29.676511954992968,7.313642756680731,,,,,,,,,,,620.0,537.0,565.0,451.0,66.0,686.0,78.2798833819242
Torroella de Montgrí,17199,17,8.64,2.92,11.82,62.86,5.12,5.87,1.81,22.810000000000002,71.5,6970.0,1355.0,3181.0,11506.0,60.5770902138015,27.646445332869806,11.776464453328698,142803.0,12.8,77.5,,1501.0,5533.0,1545.0,9317.0,16.582590962756253,16.11033594504669,10399.0,8463.0,8851.0,6989.0,537.0,10935.0,77.39368998628258
Torroja del Priorat,43154,43,22.22,5.13,3.42,61.54,5.13,0.85,0.85,9.399999999999999,83.75999999999999,132.0,9.0,12.0,153.0,86.27450980392157,7.8431372549019605,5.882352941176471,,,,,,,,,,,167.0,153.0,157.0,116.0,0.0,167.0,91.61676646706587
Tortellà,17200,17,15.71,3.07,4.41,66.67,2.87,5.17,0.96,12.45,82.38,664.0,49.0,68.0,781.0,85.0192061459667,8.706786171574905,6.274007682458387,,,,,,,,,,,764.0,705.0,729.0,577.0,,768.0,91.796875
Tortosa,43155,43,8.84,5.89,12.73,49.01,8.09,10.39,3.47,31.21,57.849999999999994,23755.0,3355.0,6633.0,33743.0,70.39978662241057,19.657410425866107,9.942802951723321,431066.0,12.9,78.2,3191.0,5542.0,14839.0,4827.0,28400.0,16.996478873239436,19.514084507042252,32231.0,26853.0,27296.0,19363.0,1204.0,33436.0,80.3116401483431
Torà,25223,25,13.2,2.46,4.79,69.86,2.72,3.75,2.59,11.26,83.06,984.0,80.0,151.0,1215.0,80.98765432098766,12.427983539094651,6.584362139917696,,,,,255.0,692.0,,1124.0,,22.68683274021352,1272.0,1172.0,1183.0,889.0,0.0,1272.0,92.13836477987421
Toses,17201,17,6.67,0.0,3.33,79.17,5.0,0.83,3.33,9.16,85.84,154.0,6.0,6.0,166.0,92.7710843373494,3.6144578313253013,3.6144578313253013,,,,,,,,,,,151.0,140.0,140.0,107.0,0.0,151.0,92.71523178807946
Tossa de Mar,17202,17,9.88,5.17,15.43,48.62,6.54,10.09,2.69,32.06,58.5,3194.0,1067.0,1237.0,5498.0,58.09385230993088,22.499090578392142,19.407057111676973,67735.0,12.2,73.9,,520.0,3257.0,,4953.0,,10.498687664041995,5406.0,4115.0,4411.0,2835.0,325.0,5731.0,71.80247775257372
Tremp,25234,25,7.94,3.2,6.84,61.2,5.76,10.66,3.26,23.259999999999998,69.14,4203.0,704.0,1119.0,6026.0,69.74775970793229,18.56953202787919,11.682708264188516,87134.0,14.3,86.6,,750.0,2555.0,1295.0,5161.0,25.09203642704902,14.53206742879287,5808.0,4934.0,4978.0,3830.0,201.0,6009.0,82.11016808121151
Tàrrega,25217,25,10.07,3.84,8.96,59.99,5.19,7.39,3.07,21.540000000000003,70.06,11577.0,1482.0,3422.0,16481.0,70.24452399733026,20.763303197621504,8.992172805048238,219094.0,13.4,81.3,932.0,2015.0,8089.0,2441.0,13477.0,18.112339541440974,14.951398679231282,15640.0,13326.0,13440.0,10681.0,620.0,16260.0,81.95571955719558
Térmens,25220,25,5.62,2.39,4.43,68.18,10.17,3.35,4.78,17.95,73.80000000000001,1088.0,102.0,336.0,1526.0,71.29750982961993,22.01834862385321,6.684141546526868,,,,,263.0,854.0,,1379.0,,19.07179115300943,1470.0,1289.0,1319.0,940.0,74.0,1544.0,83.48445595854922
Tírvia,25221,25,25.77,0.0,7.22,58.76,3.09,1.03,3.09,11.34,84.53,123.0,12.0,8.0,143.0,86.01398601398601,5.594405594405594,8.391608391608392,,,,,,,,,,,149.0,134.0,140.0,106.0,,152.0,88.15789473684211
Ullastrell,8290,8,11.5,5.32,9.41,61.11,3.09,6.33,1.93,18.83,72.61,1827.0,140.0,72.0,2039.0,89.60274644433545,3.531142717018146,6.866110838646395,,,,,144.0,1016.0,,1521.0,,9.467455621301776,1939.0,1710.0,1709.0,1376.0,,1946.0,87.87255909558068
Ullastret,17205,17,11.92,2.59,0.0,79.27,1.04,3.63,1.55,4.67,91.19,246.0,18.0,24.0,288.0,85.41666666666667,8.333333333333334,6.25,,,,,,,,,,,254.0,244.0,243.0,202.0,,262.0,93.12977099236642
Ulldecona,43156,43,10.29,4.43,11.19,45.4,13.52,10.76,2.9,35.47,55.69,4041.0,809.0,1518.0,6368.0,63.45791457286432,23.837939698492463,12.704145728643216,65993.0,9.8,59.5,764.0,1428.0,,,6032.0,,23.6737400530504,6526.0,4490.0,5030.0,3124.0,330.0,6856.0,65.49008168028004
Ulldemolins,43157,43,6.19,3.91,2.28,76.87,5.86,2.61,1.63,10.75,83.06,361.0,21.0,19.0,401.0,90.02493765586036,4.738154613466334,5.236907730673317,,,,,,,,,,,416.0,396.0,381.0,289.0,,427.0,92.7400468384075
Ullà,17204,17,9.62,3.36,12.08,54.81,5.59,11.86,0.89,29.529999999999998,64.43,617.0,114.0,346.0,1077.0,57.28876508820799,32.12627669452182,10.584958217270195,,,,113.0,226.0,,,850.0,,26.58823529411765,883.0,657.0,716.0,494.0,101.0,984.0,66.76829268292683
Ultramort,17203,17,15.56,2.22,3.7,68.89,0.74,2.96,5.19,7.4,84.45,183.0,7.0,20.0,210.0,87.14285714285714,9.523809523809524,3.3333333333333335,,,,,,,,,,,198.0,178.0,184.0,139.0,,204.0,87.25490196078431
Urús,17206,17,21.93,2.63,6.14,57.02,4.39,1.75,5.26,12.28,78.95,141.0,17.0,23.0,181.0,77.90055248618785,12.707182320441989,9.392265193370166,,,,,,,,,,,203.0,194.0,191.0,154.0,0.0,203.0,95.56650246305419
Vacarisses,8291,8,8.99,10.92,20.08,38.23,6.35,11.12,2.18,37.55,47.22,4943.0,904.0,345.0,6192.0,79.82881136950904,5.571705426356589,14.599483204134367,99377.0,16.2,98.4,,416.0,3162.0,,4741.0,,8.774520143429656,5885.0,4859.0,5085.0,3876.0,131.0,6017.0,80.75452883496759
"Vajol, la",17014,17,7.14,5.36,5.36,62.5,5.36,10.71,0.0,21.43,69.64,53.0,8.0,22.0,83.0,63.855421686746986,26.50602409638554,9.63855421686747,,,,,,,,,,,85.0,79.0,80.0,54.0,0.0,85.0,92.94117647058823
"Vall d'en Bas, la",17207,17,9.82,2.19,1.8,79.11,2.33,1.9,2.43,6.03,88.93,2788.0,103.0,92.0,2983.0,93.46295675494468,3.084143479718404,3.4528997653369093,,,,,449.0,1394.0,,2469.0,,18.18550020251114,2836.0,2703.0,2591.0,2126.0,0.0,2836.0,95.31029619181946
"Vall de Bianya, la",17208,17,11.31,3.13,3.61,71.0,2.89,3.73,2.77,10.23,82.31,1132.0,73.0,61.0,1266.0,89.41548183254345,4.818325434439179,5.766192733017378,,,,,161.0,643.0,,1094.0,,14.716636197440584,1293.0,1201.0,1191.0,900.0,,1296.0,92.66975308641975
"Vall de Boí, la",25043,25,17.35,3.79,4.1,63.41,3.63,3.31,4.1,11.04,80.75999999999999,798.0,112.0,112.0,1022.0,78.08219178082192,10.95890410958904,10.95890410958904,,,,,82.0,545.0,,924.0,,8.874458874458874,996.0,863.0,879.0,641.0,,996.0,86.64658634538152
Vall de Cardós,25901,25,15.92,2.45,6.53,59.18,4.49,2.86,7.35,13.88,75.1,286.0,24.0,46.0,356.0,80.33707865168539,12.92134831460674,6.741573033707865,,,,,,,,,,,359.0,308.0,331.0,237.0,,387.0,79.58656330749353
Vall-llobrega,17209,17,7.98,4.08,16.14,58.26,3.9,5.94,2.6,25.98,66.24,734.0,91.0,97.0,922.0,79.60954446854664,10.52060737527115,9.869848156182213,,,,,,,,,,,855.0,776.0,775.0,633.0,,876.0,88.58447488584476
Vallbona d'Anoia,8292,8,10.69,6.64,8.77,49.49,7.87,12.6,2.59,29.24,60.18,1054.0,231.0,127.0,1412.0,74.64589235127478,8.994334277620396,16.359773371104815,,,,,183.0,744.0,,1180.0,,15.508474576271187,1374.0,1171.0,1208.0,913.0,,1397.0,83.82247673586257
Vallbona de les Monges,25238,25,17.61,6.82,5.68,61.93,2.27,1.7,3.98,9.65,79.53999999999999,216.0,11.0,14.0,241.0,89.6265560165975,5.809128630705394,4.564315352697095,,,,,,,,,,,243.0,231.0,238.0,166.0,0.0,243.0,95.06172839506173
Vallcebre,8293,8,10.42,1.04,1.04,77.6,2.08,5.73,2.08,8.850000000000001,88.02,229.0,18.0,7.0,254.0,90.15748031496064,2.7559055118110236,7.086614173228346,,,,,,,,,,,269.0,253.0,248.0,199.0,0.0,269.0,94.05204460966543
Vallclara,43158,43,10.81,2.7,1.35,78.38,4.05,0.0,1.35,5.4,89.19,95.0,7.0,8.0,110.0,86.36363636363636,7.2727272727272725,6.363636363636363,,,,,,,,,,,124.0,112.0,116.0,82.0,0.0,124.0,90.3225806451613
Vallfogona de Balaguer,25240,25,7.19,3.81,9.78,58.44,8.83,6.49,3.81,25.1,65.63,1495.0,183.0,190.0,1868.0,80.0321199143469,10.171306209850107,9.796573875802999,,,,,203.0,1002.0,,1537.0,,13.20754716981132,1762.0,1578.0,1525.0,1168.0,,1787.0,88.30442081701175
Vallfogona de Ripollès,17170,17,12.67,1.33,2.67,80.0,0.67,0.67,2.0,4.01,92.67,177.0,12.0,11.0,200.0,88.5,5.5,6.0,,,,,,,,,,,218.0,214.0,209.0,164.0,,221.0,96.83257918552036
Vallfogona de Riucorb,43159,43,8.7,2.9,0.0,78.26,2.9,1.45,5.8,4.35,86.96000000000001,73.0,7.0,14.0,94.0,77.65957446808511,14.893617021276595,7.446808510638298,,,,,,,,,,,115.0,95.0,87.0,67.0,0.0,115.0,82.6086956521739
Vallgorguina,8294,8,12.65,6.01,9.14,59.24,4.7,4.26,2.13,18.1,71.89,2242.0,271.0,259.0,2772.0,80.88023088023088,9.343434343434344,9.776334776334776,,,,,165.0,1435.0,,2067.0,,7.982583454281568,2495.0,2136.0,2120.0,1510.0,,2524.0,84.62757527733756
Vallirana,8295,8,6.36,9.78,22.58,31.9,7.66,17.43,2.31,47.67,38.26,10548.0,2967.0,1161.0,14676.0,71.87244480784955,7.910874897792314,20.216680294358135,238009.0,16.4,99.9,1082.0,1305.0,7297.0,1745.0,11430.0,15.2668416447944,11.417322834645669,13502.0,10794.0,11361.0,7828.0,308.0,13810.0,78.16075307748008
Vallmoll,43160,43,5.82,4.9,19.69,43.06,7.04,14.9,3.06,41.63,48.88,1199.0,308.0,138.0,1645.0,72.88753799392097,8.389057750759878,18.72340425531915,,,,,192.0,782.0,,1392.0,,13.793103448275861,1563.0,1234.0,1376.0,927.0,,1605.0,76.88473520249221
Vallromanes,8296,8,6.41,4.19,16.22,57.23,5.89,4.45,4.38,26.56,63.64,2044.0,255.0,226.0,2525.0,80.95049504950495,8.950495049504951,10.099009900990099,,,,,166.0,986.0,589.0,1845.0,31.92411924119241,8.997289972899729,2345.0,2071.0,2089.0,1637.0,,2395.0,86.47181628392484
Valls,43161,43,8.56,4.75,13.85,52.18,6.52,10.11,2.41,30.48,60.74,16657.0,4062.0,3566.0,24285.0,68.58966440189417,14.683961292979205,16.726374305126622,369964.0,15.2,92.1,1668.0,3623.0,11543.0,,20298.0,,17.849049167405656,23583.0,20131.0,20625.0,15407.0,462.0,24046.0,83.71870581385677
"Valls d'Aguilar, les",25906,25,8.88,6.51,4.14,63.31,3.55,6.51,4.14,14.2,72.19,220.0,16.0,55.0,291.0,75.60137457044674,18.900343642611684,5.498281786941581,,,,,,,,,,,285.0,267.0,268.0,165.0,,286.0,93.35664335664336
"Valls de Valira, les",25239,25,8.22,6.1,10.08,60.21,3.18,7.43,3.45,20.689999999999998,68.43,542.0,88.0,187.0,817.0,66.34026927784578,22.88861689106487,10.771113831089352,,,,,,,,,,,858.0,771.0,808.0,594.0,,874.0,88.21510297482837
Vandellòs i l'Hospitalet de l'Infant,43162,43,6.23,6.44,22.54,38.45,8.45,14.11,2.1,45.099999999999994,44.68000000000001,3855.0,1320.0,968.0,6143.0,62.75435454989419,15.757773075044767,21.487872375061045,100162.0,16.6,100.6,,465.0,3159.0,,4917.0,,9.45698596705308,5598.0,4507.0,4485.0,3281.0,202.0,5800.0,77.70689655172414
"Vansa i Fórnols, la",25909,25,15.38,5.38,1.54,70.0,6.15,0.77,0.77,8.46,85.38,145.0,17.0,38.0,200.0,72.5,19.0,8.5,,,,,,,,,,,195.0,185.0,183.0,129.0,,197.0,93.90862944162437
Veciana,8297,8,5.56,1.85,1.85,71.3,9.26,1.85,7.41,12.96,76.86,151.0,13.0,9.0,173.0,87.28323699421965,5.202312138728324,7.514450867052023,,,,,,,,,,,162.0,157.0,156.0,119.0,0.0,162.0,96.91358024691358
"Vendrell, el",43163,43,6.47,8.95,24.45,33.35,9.36,13.66,1.95,47.47,39.82,22899.0,7481.0,6102.0,36482.0,62.76794035414725,16.726056685488736,20.506002960364015,480935.0,13.2,80.5,2958.0,4332.0,18197.0,4004.0,29490.0,13.577483892845033,14.689725330620549,34062.0,25135.0,27710.0,19480.0,1444.0,35506.0,70.7908522503239
Ventalló,17210,17,14.32,2.2,7.93,63.0,5.29,3.08,3.3,16.3,77.32,618.0,46.0,138.0,802.0,77.0573566084788,17.206982543640898,5.7356608478802995,,,,,,,,,,,762.0,708.0,696.0,535.0,,787.0,89.96188055908513
Verdú,25242,25,8.45,4.23,3.87,67.61,5.63,6.16,3.35,15.66,76.06,751.0,66.0,116.0,933.0,80.49303322615219,12.433011789924974,7.07395498392283,,,,126.0,125.0,488.0,,830.0,,15.060240963855422,913.0,759.0,752.0,554.0,,929.0,81.70075349838537
Verges,17211,17,13.91,1.24,4.55,71.49,3.03,3.31,1.38,10.889999999999999,85.39999999999999,911.0,86.0,153.0,1150.0,79.21739130434783,13.304347826086957,7.478260869565218,,,,,176.0,574.0,,1012.0,,17.391304347826086,1139.0,1025.0,1005.0,805.0,,1150.0,89.1304347826087
Vespella de Gaià,43164,43,6.06,8.66,24.24,28.14,13.85,16.02,0.43,54.11,34.2,266.0,88.0,67.0,421.0,63.18289786223278,15.914489311163896,20.902612826603324,,,,,,,,,,,374.0,251.0,295.0,173.0,,385.0,65.1948051948052
Vic,8298,8,8.66,3.09,7.89,66.73,4.24,5.69,2.88,17.82,75.39,28019.0,4113.0,11155.0,43287.0,64.72844040936077,25.769861621271975,9.501697969367246,627611.0,15.1,91.7,4061.0,5382.0,16936.0,6463.0,32843.0,19.67847029808483,16.387053557835763,37013.0,30775.0,31780.0,25837.0,2540.0,39553.0,77.80699314843375
Vidreres,17213,17,6.91,5.73,16.56,53.05,6.22,8.05,1.68,30.83,59.959999999999994,5393.0,1212.0,1027.0,7632.0,70.66299790356395,13.45649895178197,15.880503144654089,110366.0,14.5,88.1,,726.0,4206.0,,6166.0,,11.774245864417775,7045.0,5625.0,5834.0,4546.0,397.0,7442.0,75.58452029024455
Vidrà,17212,17,11.76,4.2,0.84,73.95,0.0,2.52,4.2,3.36,85.71000000000001,166.0,3.0,7.0,176.0,94.31818181818181,3.977272727272727,1.7045454545454546,,,,,,,,,,,157.0,151.0,146.0,120.0,0.0,157.0,96.17834394904459
Vielha e Mijaran,25243,25,5.36,5.75,25.33,26.4,12.45,18.72,4.26,56.5,31.759999999999998,2881.0,1197.0,1381.0,5459.0,52.77523355925994,25.29767356658729,21.927092874152777,78044.0,14.5,88.0,,393.0,2792.0,,4611.0,,8.52309694209499,4574.0,3003.0,3625.0,2311.0,664.0,5238.0,57.33104238258878
Vila-rodona,43170,43,7.49,4.16,4.85,66.02,4.72,8.6,2.5,18.169999999999998,73.50999999999999,948.0,98.0,209.0,1255.0,75.5378486055777,16.653386454183266,7.808764940239044,,,,,155.0,,,1047.0,,14.804202483285577,1238.0,1079.0,1110.0,814.0,,1246.0,86.59711075441413
Vila-sacra,17230,17,3.87,0.52,18.81,58.25,6.19,8.51,2.58,33.51,62.12,506.0,90.0,117.0,713.0,70.96774193548387,16.40953716690042,12.622720897615709,,,,,,,,,,,614.0,520.0,538.0,426.0,,646.0,80.49535603715171
Vila-sana,25252,25,6.55,2.71,9.26,65.69,4.74,2.48,7.0,16.48,72.24,604.0,54.0,74.0,732.0,82.51366120218579,10.109289617486338,7.377049180327869,,,,,,,,,,,673.0,602.0,627.0,447.0,,681.0,88.39941262848753
Vila-seca,43171,43,3.95,8.36,35.76,21.01,10.67,16.0,2.34,62.43,24.96,12550.0,5559.0,3826.0,21935.0,57.214497378618645,17.442443583314336,25.343059038067015,304135.0,13.8,83.8,2018.0,2039.0,10929.0,2650.0,17636.0,15.026083012020866,11.561578589249264,20020.0,14105.0,15967.0,11057.0,1151.0,21171.0,66.62415568466298
Vilabella,43165,43,8.89,1.78,4.55,70.36,3.56,6.13,2.77,14.24,79.25,610.0,77.0,73.0,760.0,80.26315789473684,9.605263157894736,10.131578947368421,,,,,,,,,,,749.0,660.0,655.0,496.0,,825.0,80.0
Vilabertran,17214,17,7.81,1.04,9.72,69.44,5.73,3.99,1.39,19.44,77.25,770.0,80.0,69.0,919.0,83.7867247007617,7.50816104461371,8.705114254624592,,,,,,,,,,,894.0,786.0,797.0,616.0,,896.0,87.72321428571429
Vilablareix,17215,17,5.22,4.31,12.32,65.15,3.35,6.36,1.87,22.03,70.37,2232.0,338.0,66.0,2636.0,84.67374810318664,2.503793626707132,12.822458270106221,,,,,207.0,1301.0,,2009.0,,10.303633648581384,2352.0,2203.0,2212.0,1777.0,,2374.0,92.79696714406066
Vilada,8299,8,13.5,0.31,1.53,71.78,3.99,5.21,3.07,10.73,85.28,394.0,27.0,9.0,430.0,91.62790697674419,2.0930232558139537,6.27906976744186,,,,,,,,,,,481.0,445.0,454.0,372.0,,484.0,91.94214876033058
Viladamat,17217,17,31.82,1.95,3.57,52.92,2.27,3.9,2.92,9.74,84.74000000000001,394.0,17.0,55.0,466.0,84.54935622317596,11.802575107296137,3.648068669527897,,,,,,,,,,,435.0,390.0,399.0,279.0,0.0,435.0,89.65517241379311
Viladasens,17216,17,24.83,3.45,0.0,62.76,4.14,2.76,1.38,6.8999999999999995,87.59,194.0,4.0,26.0,224.0,86.60714285714286,11.607142857142858,1.7857142857142858,,,,,,,,,,,205.0,192.0,190.0,158.0,,206.0,93.20388349514563
Viladecans,8301,8,4.58,14.94,28.2,17.79,8.73,21.84,1.7,58.769999999999996,22.369999999999997,42687.0,16493.0,6599.0,65779.0,64.89457121573754,10.032077106675382,25.073351677587073,1083799.0,16.7,101.7,6622.0,6349.0,32034.0,7446.0,52451.0,14.196106842576881,12.104630988922995,59394.0,41339.0,46731.0,32407.0,3678.0,63072.0,65.54255454084222
Viladecavalls,8300,8,8.02,10.0,21.82,38.98,7.17,10.43,1.79,39.42,47.0,5753.0,1275.0,326.0,7354.0,78.22953494696763,4.432961653521893,17.33750339951047,127113.0,17.3,105.4,,532.0,3773.0,,5893.0,,9.027659935516715,7112.0,5971.0,6302.0,4645.0,148.0,7261.0,82.23385208648946
Vilademuls,17218,17,15.79,3.12,3.31,69.01,3.9,1.75,2.14,8.96,84.80000000000001,673.0,33.0,102.0,808.0,83.29207920792079,12.623762376237623,4.084158415841584,,,,,,,,,,,718.0,699.0,648.0,570.0,,729.0,95.88477366255144
Viladrau,17220,17,8.38,0.99,3.27,77.13,2.98,3.41,3.55,9.66,85.50999999999999,860.0,82.0,88.0,1030.0,83.49514563106796,8.54368932038835,7.961165048543689,,,,,123.0,552.0,,894.0,,13.758389261744966,1053.0,941.0,928.0,715.0,0.0,1053.0,89.36372269705603
Vilafant,17221,17,6.49,4.68,20.94,45.49,9.31,9.67,2.17,39.92,51.980000000000004,3987.0,1087.0,392.0,5466.0,72.94182217343578,7.171606293450421,19.886571533113795,80638.0,15.0,91.1,394.0,589.0,3044.0,,4460.0,,13.20627802690583,5278.0,4583.0,4647.0,3420.0,,5349.0,85.67956627406991
Vilafranca del Penedès,8305,8,11.13,5.66,13.28,50.2,5.68,10.53,2.25,29.49,61.330000000000005,26528.0,5965.0,6872.0,39365.0,67.38981328591389,17.457131970024133,15.153054744061984,614171.0,15.8,95.9,3671.0,4439.0,17311.0,6078.0,31498.0,19.296463267509047,14.092958283065592,35834.0,29453.0,31158.0,23549.0,1533.0,37368.0,78.81877542282166
Vilagrassa,25244,25,8.2,1.31,8.85,60.98,4.92,7.21,6.23,20.979999999999997,69.17999999999999,389.0,50.0,71.0,510.0,76.27450980392157,13.92156862745098,9.803921568627452,,,,,,,,,,,475.0,431.0,420.0,348.0,,483.0,89.23395445134575
Vilajuïga,17223,17,12.72,3.18,15.42,52.46,4.93,8.11,1.43,28.46,65.18,849.0,143.0,163.0,1155.0,73.50649350649351,14.112554112554113,12.380952380952381,,,,,139.0,551.0,,937.0,,14.834578441835646,1100.0,962.0,973.0,695.0,,1128.0,85.28368794326241
Vilalba Sasserra,8306,8,8.18,6.86,12.4,54.62,5.8,6.33,3.43,24.53,62.8,565.0,76.0,43.0,684.0,82.60233918128655,6.286549707602339,11.11111111111111,,,,,,,,,,,679.0,594.0,565.0,402.0,,692.0,85.83815028901734
Vilalba dels Arcs,43175,43,6.24,1.72,5.59,60.65,12.69,4.09,7.31,22.369999999999997,66.89,615.0,23.0,20.0,658.0,93.46504559270517,3.0395136778115504,3.4954407294832825,,,,,,,,,,,701.0,671.0,590.0,377.0,0.0,701.0,95.72039942938659
Vilaller,25245,25,11.05,3.78,12.5,45.64,7.85,13.37,4.65,33.72,56.69,370.0,125.0,57.0,552.0,67.02898550724638,10.326086956521738,22.644927536231883,,,,,,,,,,,594.0,493.0,505.0,364.0,,614.0,80.29315960912052
Vilallonga de Ter,17224,17,5.79,2.7,2.32,77.22,3.86,3.09,4.25,9.27,83.01,334.0,14.0,52.0,400.0,83.5,13.0,3.5,,,,,,,,,,,448.0,406.0,400.0,286.0,,452.0,89.82300884955752
Vilallonga del Camp,43166,43,7.11,6.63,15.97,45.21,9.74,10.22,3.67,35.93,52.32,1688.0,301.0,266.0,2255.0,74.85587583148559,11.796008869179602,13.348115299334811,,,,,297.0,1028.0,,1751.0,,16.96173615077099,2028.0,1640.0,1761.0,1343.0,,2091.0,78.43137254901961
Vilamacolum,17225,17,5.49,3.05,7.93,75.0,1.83,3.05,1.83,12.81,80.49,238.0,23.0,59.0,320.0,74.375,18.4375,7.1875,,,,,,,,,,,275.0,227.0,243.0,163.0,,282.0,80.49645390070921
Vilamalla,17226,17,2.33,3.72,27.6,38.14,13.18,8.84,3.57,49.62,40.47,776.0,261.0,84.0,1121.0,69.22390722569135,7.493309545049064,23.28278322925959,,,,,168.0,542.0,,877.0,,19.156214367160775,1019.0,866.0,911.0,632.0,47.0,1066.0,81.23827392120074
Vilamaniscle,17227,17,13.46,1.92,0.96,73.08,1.92,3.85,3.85,6.73,86.53999999999999,152.0,10.0,40.0,202.0,75.24752475247524,19.801980198019802,4.9504950495049505,,,,,,,,,,,163.0,141.0,140.0,117.0,,165.0,85.45454545454545
Vilamòs,25247,25,12.09,6.59,34.07,16.48,4.4,17.58,8.79,56.05,28.57,107.0,34.0,10.0,151.0,70.86092715231788,6.622516556291391,22.516556291390728,,,,,,,,,,,170.0,144.0,124.0,99.0,,176.0,81.81818181818181
Vilanant,17228,17,5.98,3.59,10.76,71.31,3.19,2.79,2.39,16.740000000000002,77.29,339.0,24.0,42.0,405.0,83.70370370370371,10.37037037037037,5.925925925925926,,,,,,,,,,,366.0,340.0,332.0,276.0,,368.0,92.3913043478261
